ID,Column Name,Justification
43256,Deaths,Outlier (IQR method)
43257,Deaths,Outlier (IQR method)
43258,Deaths,Outlier (IQR method)
43262,Deaths,Outlier (IQR method)
43263,Deaths,Outlier (IQR method)
43264,Deaths,Outlier (IQR method)
43265,Deaths,Outlier (IQR method)
43267,Deaths,Outlier (IQR method)
43269,Deaths,Outlier (IQR method)
43270,Deaths,Outlier (IQR method)
43277,Deaths,Outlier (IQR method)
43279,Deaths,Outlier (IQR method)
43280,Deaths,Outlier (IQR method)
43287,Deaths,Outlier (IQR method)
43289,Deaths,Outlier (IQR method)
43305,Deaths,Outlier (IQR method)
43323,Deaths,Outlier (IQR method)
43327,Deaths,Outlier (IQR method)
43329,Deaths,Outlier (IQR method)
43333,Deaths,Outlier (IQR method)
43334,Deaths,Outlier (IQR method)
43344,Deaths,Outlier (IQR method)
43346,Deaths,Outlier (IQR method)
43347,Deaths,Outlier (IQR method)
43349,Deaths,Outlier (IQR method)
43350,Deaths,Outlier (IQR method)
43353,Deaths,Outlier (IQR method)
43354,Deaths,Outlier (IQR method)
43355,Deaths,Outlier (IQR method)
43357,Deaths,Outlier (IQR method)
43361,Deaths,Outlier (IQR method)
43362,Deaths,Outlier (IQR method)
43363,Deaths,Outlier (IQR method)
43368,Deaths,Outlier (IQR method)
43370,Deaths,Outlier (IQR method)
43374,Deaths,Outlier (IQR method)
43388,Deaths,Outlier (IQR method)
43408,Deaths,Outlier (IQR method)
43410,Deaths,Outlier (IQR method)
43413,Deaths,Outlier (IQR method)
43414,Deaths,Outlier (IQR method)
43416,Deaths,Outlier (IQR method)
43419,Deaths,Outlier (IQR method)
43421,Deaths,Outlier (IQR method)
43422,Deaths,Outlier (IQR method)
43423,Deaths,Outlier (IQR method)
43424,Deaths,Outlier (IQR method)
43429,Deaths,Outlier (IQR method)
43431,Deaths,Outlier (IQR method)
43445,Deaths,Outlier (IQR method)
43446,Deaths,Outlier (IQR method)
43447,Deaths,Outlier (IQR method)
43448,Deaths,Outlier (IQR method)
43453,Deaths,Outlier (IQR method)
43454,Deaths,Outlier (IQR method)
43456,Deaths,Outlier (IQR method)
43457,Deaths,Outlier (IQR method)
43458,Deaths,Outlier (IQR method)
43459,Deaths,Outlier (IQR method)
43460,Deaths,Outlier (IQR method)
43461,Deaths,Outlier (IQR method)
43462,Deaths,Outlier (IQR method)
43464,Deaths,Outlier (IQR method)
43466,Deaths,Outlier (IQR method)
43468,Deaths,Outlier (IQR method)
43469,Deaths,Outlier (IQR method)
43470,Deaths,Outlier (IQR method)
43476,Deaths,Outlier (IQR method)
43478,Deaths,Outlier (IQR method)
43481,Deaths,Outlier (IQR method)
43483,Deaths,Outlier (IQR method)
43484,Deaths,Outlier (IQR method)
43488,Deaths,Outlier (IQR method)
43492,Deaths,Outlier (IQR method)
43494,Deaths,Outlier (IQR method)
43496,Deaths,Outlier (IQR method)
43498,Deaths,Outlier (IQR method)
43500,Deaths,Outlier (IQR method)
43501,Deaths,Outlier (IQR method)
43502,Deaths,Outlier (IQR method)
43503,Deaths,Outlier (IQR method)
43506,Deaths,Outlier (IQR method)
43507,Deaths,Outlier (IQR method)
43508,Deaths,Outlier (IQR method)
43509,Deaths,Outlier (IQR method)
43510,Deaths,Outlier (IQR method)
43511,Deaths,Outlier (IQR method)
43512,Deaths,Outlier (IQR method)
43517,Deaths,Outlier (IQR method)
43518,Deaths,Outlier (IQR method)
43519,Deaths,Outlier (IQR method)
43523,Deaths,Outlier (IQR method)
43524,Deaths,Outlier (IQR method)
43525,Deaths,Outlier (IQR method)
43526,Deaths,Outlier (IQR method)
43528,Deaths,Outlier (IQR method)
43530,Deaths,Outlier (IQR method)
43538,Deaths,Outlier (IQR method)
43540,Deaths,Outlier (IQR method)
43541,Deaths,Outlier (IQR method)
43548,Deaths,Outlier (IQR method)
43550,Deaths,Outlier (IQR method)
43566,Deaths,Outlier (IQR method)
43584,Deaths,Outlier (IQR method)
43589,Deaths,Outlier (IQR method)
43590,Deaths,Outlier (IQR method)
43594,Deaths,Outlier (IQR method)
43595,Deaths,Outlier (IQR method)
43604,Deaths,Outlier (IQR method)
43605,Deaths,Outlier (IQR method)
43607,Deaths,Outlier (IQR method)
43608,Deaths,Outlier (IQR method)
43610,Deaths,Outlier (IQR method)
43611,Deaths,Outlier (IQR method)
43614,Deaths,Outlier (IQR method)
43615,Deaths,Outlier (IQR method)
43616,Deaths,Outlier (IQR method)
43618,Deaths,Outlier (IQR method)
43622,Deaths,Outlier (IQR method)
43623,Deaths,Outlier (IQR method)
43624,Deaths,Outlier (IQR method)
43629,Deaths,Outlier (IQR method)
43631,Deaths,Outlier (IQR method)
43635,Deaths,Outlier (IQR method)
43649,Deaths,Outlier (IQR method)
43669,Deaths,Outlier (IQR method)
43671,Deaths,Outlier (IQR method)
43674,Deaths,Outlier (IQR method)
43675,Deaths,Outlier (IQR method)
43677,Deaths,Outlier (IQR method)
43682,Deaths,Outlier (IQR method)
43683,Deaths,Outlier (IQR method)
43684,Deaths,Outlier (IQR method)
43690,Deaths,Outlier (IQR method)
43692,Deaths,Outlier (IQR method)
43706,Deaths,Outlier (IQR method)
43707,Deaths,Outlier (IQR method)
43708,Deaths,Outlier (IQR method)
43709,Deaths,Outlier (IQR method)
43712,Deaths,Outlier (IQR method)
43714,Deaths,Outlier (IQR method)
43715,Deaths,Outlier (IQR method)
43717,Deaths,Outlier (IQR method)
43718,Deaths,Outlier (IQR method)
43719,Deaths,Outlier (IQR method)
43720,Deaths,Outlier (IQR method)
43721,Deaths,Outlier (IQR method)
43722,Deaths,Outlier (IQR method)
43723,Deaths,Outlier (IQR method)
43725,Deaths,Outlier (IQR method)
43727,Deaths,Outlier (IQR method)
43728,Deaths,Outlier (IQR method)
43729,Deaths,Outlier (IQR method)
43730,Deaths,Outlier (IQR method)
43731,Deaths,Outlier (IQR method)
43737,Deaths,Outlier (IQR method)
43742,Deaths,Outlier (IQR method)
43745,Deaths,Outlier (IQR method)
43749,Deaths,Outlier (IQR method)
43755,Deaths,Outlier (IQR method)
43757,Deaths,Outlier (IQR method)
43759,Deaths,Outlier (IQR method)
43760,Deaths,Outlier (IQR method)
43761,Deaths,Outlier (IQR method)
43762,Deaths,Outlier (IQR method)
43763,Deaths,Outlier (IQR method)
43764,Deaths,Outlier (IQR method)
43767,Deaths,Outlier (IQR method)
43768,Deaths,Outlier (IQR method)
43769,Deaths,Outlier (IQR method)
43770,Deaths,Outlier (IQR method)
43771,Deaths,Outlier (IQR method)
43772,Deaths,Outlier (IQR method)
43773,Deaths,Outlier (IQR method)
43778,Deaths,Outlier (IQR method)
43779,Deaths,Outlier (IQR method)
43784,Deaths,Outlier (IQR method)
43785,Deaths,Outlier (IQR method)
43786,Deaths,Outlier (IQR method)
43787,Deaths,Outlier (IQR method)
43789,Deaths,Outlier (IQR method)
43791,Deaths,Outlier (IQR method)
43792,Deaths,Outlier (IQR method)
43799,Deaths,Outlier (IQR method)
43801,Deaths,Outlier (IQR method)
43802,Deaths,Outlier (IQR method)
43809,Deaths,Outlier (IQR method)
43811,Deaths,Outlier (IQR method)
43827,Deaths,Outlier (IQR method)
43845,Deaths,Outlier (IQR method)
43849,Deaths,Outlier (IQR method)
43851,Deaths,Outlier (IQR method)
43855,Deaths,Outlier (IQR method)
43856,Deaths,Outlier (IQR method)
43865,Deaths,Outlier (IQR method)
43866,Deaths,Outlier (IQR method)
43868,Deaths,Outlier (IQR method)
43871,Deaths,Outlier (IQR method)
43872,Deaths,Outlier (IQR method)
43875,Deaths,Outlier (IQR method)
43876,Deaths,Outlier (IQR method)
43877,Deaths,Outlier (IQR method)
43879,Deaths,Outlier (IQR method)
43883,Deaths,Outlier (IQR method)
43884,Deaths,Outlier (IQR method)
43885,Deaths,Outlier (IQR method)
43890,Deaths,Outlier (IQR method)
43892,Deaths,Outlier (IQR method)
43896,Deaths,Outlier (IQR method)
43910,Deaths,Outlier (IQR method)
43930,Deaths,Outlier (IQR method)
43932,Deaths,Outlier (IQR method)
43936,Deaths,Outlier (IQR method)
43938,Deaths,Outlier (IQR method)
43941,Deaths,Outlier (IQR method)
43943,Deaths,Outlier (IQR method)
43944,Deaths,Outlier (IQR method)
43945,Deaths,Outlier (IQR method)
43946,Deaths,Outlier (IQR method)
43951,Deaths,Outlier (IQR method)
43953,Deaths,Outlier (IQR method)
43963,Deaths,Outlier (IQR method)
43967,Deaths,Outlier (IQR method)
43968,Deaths,Outlier (IQR method)
43969,Deaths,Outlier (IQR method)
43970,Deaths,Outlier (IQR method)
43973,Deaths,Outlier (IQR method)
43975,Deaths,Outlier (IQR method)
43978,Deaths,Outlier (IQR method)
43979,Deaths,Outlier (IQR method)
43980,Deaths,Outlier (IQR method)
43981,Deaths,Outlier (IQR method)
43982,Deaths,Outlier (IQR method)
43983,Deaths,Outlier (IQR method)
43984,Deaths,Outlier (IQR method)
43986,Deaths,Outlier (IQR method)
43988,Deaths,Outlier (IQR method)
43989,Deaths,Outlier (IQR method)
43990,Deaths,Outlier (IQR method)
43991,Deaths,Outlier (IQR method)
43992,Deaths,Outlier (IQR method)
43998,Deaths,Outlier (IQR method)
44000,Deaths,Outlier (IQR method)
44003,Deaths,Outlier (IQR method)
44005,Deaths,Outlier (IQR method)
44006,Deaths,Outlier (IQR method)
44010,Deaths,Outlier (IQR method)
44016,Deaths,Outlier (IQR method)
44018,Deaths,Outlier (IQR method)
44020,Deaths,Outlier (IQR method)
44021,Deaths,Outlier (IQR method)
44022,Deaths,Outlier (IQR method)
44023,Deaths,Outlier (IQR method)
44024,Deaths,Outlier (IQR method)
44029,Deaths,Outlier (IQR method)
44030,Deaths,Outlier (IQR method)
44031,Deaths,Outlier (IQR method)
44032,Deaths,Outlier (IQR method)
44033,Deaths,Outlier (IQR method)
44034,Deaths,Outlier (IQR method)
44039,Deaths,Outlier (IQR method)
44040,Deaths,Outlier (IQR method)
44041,Deaths,Outlier (IQR method)
44045,Deaths,Outlier (IQR method)
44046,Deaths,Outlier (IQR method)
44047,Deaths,Outlier (IQR method)
44048,Deaths,Outlier (IQR method)
44050,Deaths,Outlier (IQR method)
44052,Deaths,Outlier (IQR method)
44053,Deaths,Outlier (IQR method)
44060,Deaths,Outlier (IQR method)
44062,Deaths,Outlier (IQR method)
44063,Deaths,Outlier (IQR method)
44070,Deaths,Outlier (IQR method)
44072,Deaths,Outlier (IQR method)
44088,Deaths,Outlier (IQR method)
44092,Deaths,Outlier (IQR method)
44106,Deaths,Outlier (IQR method)
44110,Deaths,Outlier (IQR method)
44111,Deaths,Outlier (IQR method)
44112,Deaths,Outlier (IQR method)
44116,Deaths,Outlier (IQR method)
44117,Deaths,Outlier (IQR method)
44126,Deaths,Outlier (IQR method)
44127,Deaths,Outlier (IQR method)
44129,Deaths,Outlier (IQR method)
44130,Deaths,Outlier (IQR method)
44132,Deaths,Outlier (IQR method)
44133,Deaths,Outlier (IQR method)
44137,Deaths,Outlier (IQR method)
44138,Deaths,Outlier (IQR method)
44140,Deaths,Outlier (IQR method)
44144,Deaths,Outlier (IQR method)
44145,Deaths,Outlier (IQR method)
44146,Deaths,Outlier (IQR method)
44151,Deaths,Outlier (IQR method)
44153,Deaths,Outlier (IQR method)
44157,Deaths,Outlier (IQR method)
44171,Deaths,Outlier (IQR method)
44183,Deaths,Outlier (IQR method)
44191,Deaths,Outlier (IQR method)
44193,Deaths,Outlier (IQR method)
44196,Deaths,Outlier (IQR method)
44197,Deaths,Outlier (IQR method)
44199,Deaths,Outlier (IQR method)
44204,Deaths,Outlier (IQR method)
44205,Deaths,Outlier (IQR method)
44206,Deaths,Outlier (IQR method)
44207,Deaths,Outlier (IQR method)
44212,Deaths,Outlier (IQR method)
44214,Deaths,Outlier (IQR method)
44218,Deaths,Outlier (IQR method)
44224,Deaths,Outlier (IQR method)
44228,Deaths,Outlier (IQR method)
44229,Deaths,Outlier (IQR method)
44230,Deaths,Outlier (IQR method)
44231,Deaths,Outlier (IQR method)
44234,Deaths,Outlier (IQR method)
44236,Deaths,Outlier (IQR method)
44237,Deaths,Outlier (IQR method)
44239,Deaths,Outlier (IQR method)
44240,Deaths,Outlier (IQR method)
44241,Deaths,Outlier (IQR method)
44242,Deaths,Outlier (IQR method)
44243,Deaths,Outlier (IQR method)
44244,Deaths,Outlier (IQR method)
44245,Deaths,Outlier (IQR method)
44247,Deaths,Outlier (IQR method)
44249,Deaths,Outlier (IQR method)
44250,Deaths,Outlier (IQR method)
44251,Deaths,Outlier (IQR method)
44252,Deaths,Outlier (IQR method)
44253,Deaths,Outlier (IQR method)
44259,Deaths,Outlier (IQR method)
44261,Deaths,Outlier (IQR method)
44264,Deaths,Outlier (IQR method)
44266,Deaths,Outlier (IQR method)
44267,Deaths,Outlier (IQR method)
44271,Deaths,Outlier (IQR method)
44277,Deaths,Outlier (IQR method)
44279,Deaths,Outlier (IQR method)
44281,Deaths,Outlier (IQR method)
44282,Deaths,Outlier (IQR method)
44283,Deaths,Outlier (IQR method)
44284,Deaths,Outlier (IQR method)
44286,Deaths,Outlier (IQR method)
44289,Deaths,Outlier (IQR method)
44290,Deaths,Outlier (IQR method)
44291,Deaths,Outlier (IQR method)
44292,Deaths,Outlier (IQR method)
44293,Deaths,Outlier (IQR method)
44294,Deaths,Outlier (IQR method)
44295,Deaths,Outlier (IQR method)
44300,Deaths,Outlier (IQR method)
44301,Deaths,Outlier (IQR method)
44302,Deaths,Outlier (IQR method)
44306,Deaths,Outlier (IQR method)
44307,Deaths,Outlier (IQR method)
44308,Deaths,Outlier (IQR method)
44309,Deaths,Outlier (IQR method)
44311,Deaths,Outlier (IQR method)
44313,Deaths,Outlier (IQR method)
44314,Deaths,Outlier (IQR method)
44321,Deaths,Outlier (IQR method)
44323,Deaths,Outlier (IQR method)
44324,Deaths,Outlier (IQR method)
44331,Deaths,Outlier (IQR method)
44333,Deaths,Outlier (IQR method)
44335,Deaths,Outlier (IQR method)
44349,Deaths,Outlier (IQR method)
44353,Deaths,Outlier (IQR method)
44357,Deaths,Outlier (IQR method)
44367,Deaths,Outlier (IQR method)
44371,Deaths,Outlier (IQR method)
44372,Deaths,Outlier (IQR method)
44373,Deaths,Outlier (IQR method)
44377,Deaths,Outlier (IQR method)
44378,Deaths,Outlier (IQR method)
44387,Deaths,Outlier (IQR method)
44388,Deaths,Outlier (IQR method)
44390,Deaths,Outlier (IQR method)
44393,Deaths,Outlier (IQR method)
44394,Deaths,Outlier (IQR method)
44397,Deaths,Outlier (IQR method)
44398,Deaths,Outlier (IQR method)
44399,Deaths,Outlier (IQR method)
44401,Deaths,Outlier (IQR method)
44405,Deaths,Outlier (IQR method)
44406,Deaths,Outlier (IQR method)
44407,Deaths,Outlier (IQR method)
44412,Deaths,Outlier (IQR method)
44414,Deaths,Outlier (IQR method)
44418,Deaths,Outlier (IQR method)
44432,Deaths,Outlier (IQR method)
44452,Deaths,Outlier (IQR method)
44454,Deaths,Outlier (IQR method)
44456,Deaths,Outlier (IQR method)
44457,Deaths,Outlier (IQR method)
44458,Deaths,Outlier (IQR method)
44460,Deaths,Outlier (IQR method)
44465,Deaths,Outlier (IQR method)
44466,Deaths,Outlier (IQR method)
44467,Deaths,Outlier (IQR method)
44468,Deaths,Outlier (IQR method)
44473,Deaths,Outlier (IQR method)
44474,Deaths,Outlier (IQR method)
44485,Deaths,Outlier (IQR method)
44489,Deaths,Outlier (IQR method)
44490,Deaths,Outlier (IQR method)
44491,Deaths,Outlier (IQR method)
44492,Deaths,Outlier (IQR method)
44495,Deaths,Outlier (IQR method)
44497,Deaths,Outlier (IQR method)
44498,Deaths,Outlier (IQR method)
44500,Deaths,Outlier (IQR method)
44501,Deaths,Outlier (IQR method)
44502,Deaths,Outlier (IQR method)
44503,Deaths,Outlier (IQR method)
44504,Deaths,Outlier (IQR method)
44505,Deaths,Outlier (IQR method)
44506,Deaths,Outlier (IQR method)
44508,Deaths,Outlier (IQR method)
44510,Deaths,Outlier (IQR method)
44511,Deaths,Outlier (IQR method)
44512,Deaths,Outlier (IQR method)
44513,Deaths,Outlier (IQR method)
44514,Deaths,Outlier (IQR method)
44520,Deaths,Outlier (IQR method)
44522,Deaths,Outlier (IQR method)
44525,Deaths,Outlier (IQR method)
44528,Deaths,Outlier (IQR method)
44532,Deaths,Outlier (IQR method)
44538,Deaths,Outlier (IQR method)
44540,Deaths,Outlier (IQR method)
44542,Deaths,Outlier (IQR method)
44543,Deaths,Outlier (IQR method)
44544,Deaths,Outlier (IQR method)
44545,Deaths,Outlier (IQR method)
44546,Deaths,Outlier (IQR method)
44547,Deaths,Outlier (IQR method)
44550,Deaths,Outlier (IQR method)
44552,Deaths,Outlier (IQR method)
44553,Deaths,Outlier (IQR method)
44554,Deaths,Outlier (IQR method)
44555,Deaths,Outlier (IQR method)
44556,Deaths,Outlier (IQR method)
44561,Deaths,Outlier (IQR method)
44562,Deaths,Outlier (IQR method)
44563,Deaths,Outlier (IQR method)
44567,Deaths,Outlier (IQR method)
44568,Deaths,Outlier (IQR method)
44569,Deaths,Outlier (IQR method)
44570,Deaths,Outlier (IQR method)
44572,Deaths,Outlier (IQR method)
44574,Deaths,Outlier (IQR method)
44575,Deaths,Outlier (IQR method)
44582,Deaths,Outlier (IQR method)
44584,Deaths,Outlier (IQR method)
44585,Deaths,Outlier (IQR method)
44592,Deaths,Outlier (IQR method)
44594,Deaths,Outlier (IQR method)
44596,Deaths,Outlier (IQR method)
44610,Deaths,Outlier (IQR method)
44614,Deaths,Outlier (IQR method)
44628,Deaths,Outlier (IQR method)
44632,Deaths,Outlier (IQR method)
44633,Deaths,Outlier (IQR method)
44634,Deaths,Outlier (IQR method)
44638,Deaths,Outlier (IQR method)
44639,Deaths,Outlier (IQR method)
44648,Deaths,Outlier (IQR method)
44649,Deaths,Outlier (IQR method)
44651,Deaths,Outlier (IQR method)
44652,Deaths,Outlier (IQR method)
44655,Deaths,Outlier (IQR method)
44658,Deaths,Outlier (IQR method)
44659,Deaths,Outlier (IQR method)
44660,Deaths,Outlier (IQR method)
44662,Deaths,Outlier (IQR method)
44666,Deaths,Outlier (IQR method)
44667,Deaths,Outlier (IQR method)
44668,Deaths,Outlier (IQR method)
44673,Deaths,Outlier (IQR method)
44675,Deaths,Outlier (IQR method)
44679,Deaths,Outlier (IQR method)
44713,Deaths,Outlier (IQR method)
44715,Deaths,Outlier (IQR method)
44717,Deaths,Outlier (IQR method)
44718,Deaths,Outlier (IQR method)
44719,Deaths,Outlier (IQR method)
44721,Deaths,Outlier (IQR method)
44724,Deaths,Outlier (IQR method)
44726,Deaths,Outlier (IQR method)
44727,Deaths,Outlier (IQR method)
44728,Deaths,Outlier (IQR method)
44729,Deaths,Outlier (IQR method)
44734,Deaths,Outlier (IQR method)
44736,Deaths,Outlier (IQR method)
44746,Deaths,Outlier (IQR method)
44750,Deaths,Outlier (IQR method)
44751,Deaths,Outlier (IQR method)
44752,Deaths,Outlier (IQR method)
44753,Deaths,Outlier (IQR method)
44756,Deaths,Outlier (IQR method)
44758,Deaths,Outlier (IQR method)
44759,Deaths,Outlier (IQR method)
44761,Deaths,Outlier (IQR method)
44762,Deaths,Outlier (IQR method)
44763,Deaths,Outlier (IQR method)
44764,Deaths,Outlier (IQR method)
44765,Deaths,Outlier (IQR method)
44766,Deaths,Outlier (IQR method)
44767,Deaths,Outlier (IQR method)
44769,Deaths,Outlier (IQR method)
44771,Deaths,Outlier (IQR method)
44772,Deaths,Outlier (IQR method)
44773,Deaths,Outlier (IQR method)
44774,Deaths,Outlier (IQR method)
44775,Deaths,Outlier (IQR method)
44781,Deaths,Outlier (IQR method)
44783,Deaths,Outlier (IQR method)
44786,Deaths,Outlier (IQR method)
44788,Deaths,Outlier (IQR method)
44789,Deaths,Outlier (IQR method)
44793,Deaths,Outlier (IQR method)
44799,Deaths,Outlier (IQR method)
44801,Deaths,Outlier (IQR method)
44803,Deaths,Outlier (IQR method)
44804,Deaths,Outlier (IQR method)
44805,Deaths,Outlier (IQR method)
44806,Deaths,Outlier (IQR method)
44807,Deaths,Outlier (IQR method)
44808,Deaths,Outlier (IQR method)
44811,Deaths,Outlier (IQR method)
44812,Deaths,Outlier (IQR method)
44813,Deaths,Outlier (IQR method)
44814,Deaths,Outlier (IQR method)
44815,Deaths,Outlier (IQR method)
44816,Deaths,Outlier (IQR method)
44817,Deaths,Outlier (IQR method)
44822,Deaths,Outlier (IQR method)
44823,Deaths,Outlier (IQR method)
44824,Deaths,Outlier (IQR method)
44828,Deaths,Outlier (IQR method)
44829,Deaths,Outlier (IQR method)
44830,Deaths,Outlier (IQR method)
44831,Deaths,Outlier (IQR method)
44833,Deaths,Outlier (IQR method)
44835,Deaths,Outlier (IQR method)
44836,Deaths,Outlier (IQR method)
